#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
X	+	138024874	138025974	1	138024874	138025974	L1PA16.1.chrX_138024874-138025974.+	L1PA16.1.chrX_138024874-138025974.+	None	None
X	+	138073442	138079552	1	138073442	138079552	L1PA5.1.chrX_138073442-138079552.+	L1PA5.1.chrX_138073442-138079552.+	None	None
X	+	138105302	138111440	1	138105302	138111440	L1PA6.1.chrX_138105302-138111440.+	L1PA6.1.chrX_138105302-138111440.+	None	None
X	+	138198311	138204458	1	138198311	138204458	L1PA5.1.chrX_138198311-138204458.+	L1PA5.1.chrX_138198311-138204458.+	None	None
X	+	138230739	138236890	1	138230739	138236890	L1PA6.1.chrX_138230739-138236890.+	L1PA6.1.chrX_138230739-138236890.+	None	None
X	+	138455844	138461988	1	138455844	138461988	L1PA5.1.chrX_138455844-138461988.+	L1PA5.1.chrX_138455844-138461988.+	None	None
X	+	138778307	138784350	1	138778307	138784350	L1PA3.1.chrX_138778307-138784350.+	L1PA3.1.chrX_138778307-138784350.+	None	None
X	-	138831671	138838659	1	138831671	138838659	L1PA13.1.chrX_138831671-138838659.-	L1PA13.1.chrX_138831671-138838659.-	None	None
X	+	139237475	139244178	1	139237475	139244178	L1PA11.1.chrX_139237475-139244178.+	L1PA11.1.chrX_139237475-139244178.+	None	None
X	+	139259549	139265701	1	139259549	139265701	L1PA5.1.chrX_139259549-139265701.+	L1PA5.1.chrX_139259549-139265701.+	None	None
X	+	139435696	139441840	1	139435696	139441840	L1PA4.1.chrX_139435696-139441840.+	L1PA4.1.chrX_139435696-139441840.+	None	None
X	+	139442794	139444788	1	139442794	139444788	L1PA10.1.chrX_139442794-139444788.+	L1PA10.1.chrX_139442794-139444788.+	None	None
X	+	139523554	139529699	1	139523554	139529699	L1PA4.1.chrX_139523554-139529699.+	L1PA4.1.chrX_139523554-139529699.+	None	None
X	-	139670315	139676461	1	139670315	139676461	L1PA6.1.chrX_139670315-139676461.-	L1PA6.1.chrX_139670315-139676461.-	None	None
X	+	139958609	139965093	1	139958609	139965093	L1PA8.1.chrX_139958609-139965093.+	L1PA8.1.chrX_139958609-139965093.+	None	None
X	-	139989004	139995163	1	139989004	139995163	L1PA3.1.chrX_139989004-139995163.-	L1PA3.1.chrX_139989004-139995163.-	None	None
X	-	140009660	140012477	1	140009660	140012477	L1PA13.1.chrX_140009660-140012477.-	L1PA13.1.chrX_140009660-140012477.-	None	None
X	+	140221116	140223943	1	140221116	140223943	L1PA13.1.chrX_140221116-140223943.+	L1PA13.1.chrX_140221116-140223943.+	None	None
X	-	140268384	140273338	1	140268384	140273338	L1PA8.1.chrX_140268384-140273338.-	L1PA8.1.chrX_140268384-140273338.-	None	None
X	+	140632924	140639082	1	140632924	140639082	L1PA6.1.chrX_140632924-140639082.+	L1PA6.1.chrX_140632924-140639082.+	None	None
X	+	140864528	140865427	1	140864528	140865427	L1PA15.1.chrX_140864528-140865427.+	L1PA15.1.chrX_140864528-140865427.+	None	None
X	+	141044310	141050237	1	141044310	141050237	L1PA5.1.chrX_141044310-141050237.+	L1PA5.1.chrX_141044310-141050237.+	None	None
X	-	141402498	141404012	1	141402498	141404012	L1PA13.1.chrX_141402498-141404012.-	L1PA13.1.chrX_141402498-141404012.-	None	None
X	-	141421202	141427246	1	141421202	141427246	L1HS.1.chrX_141421202-141427246.-	L1HS.1.chrX_141421202-141427246.-	None	None
X	-	141537173	141543099	1	141537173	141543099	L1PA5.1.chrX_141537173-141543099.-	L1PA5.1.chrX_141537173-141543099.-	None	None
X	-	142249318	142251635	1	142249318	142251635	L1PA15-16.1.chrX_142249318-142251635.-	L1PA15-16.1.chrX_142249318-142251635.-	None	None
X	-	142323215	142328181	1	142323215	142328181	L1PA13.1.chrX_142323215-142328181.-	L1PA13.1.chrX_142323215-142328181.-	None	None
X	+	142332497	142337339	1	142332497	142337339	L1PA16.1.chrX_142332497-142337339.+	L1PA16.1.chrX_142332497-142337339.+	None	None
X	+	142338123	142344150	1	142338123	142344150	L1PA2.1.chrX_142338123-142344150.+	L1PA2.1.chrX_142338123-142344150.+	None	None
X	-	142385590	142391622	1	142385590	142391622	L1PA3.1.chrX_142385590-142391622.-	L1PA3.1.chrX_142385590-142391622.-	None	None
X	+	142477849	142483853	1	142477849	142483853	L1HS.1.chrX_142477849-142483853.+	L1HS.1.chrX_142477849-142483853.+	None	None
X	-	142674607	142675748	1	142674607	142675748	L1PA7.1.chrX_142674607-142675748.-	L1PA7.1.chrX_142674607-142675748.-	None	None
X	-	142769944	142771233	1	142769944	142771233	L1PA7.1.chrX_142769944-142771233.-	L1PA7.1.chrX_142769944-142771233.-	None	None
X	-	143762305	143768395	1	143762305	143768395	L1PA4.1.chrX_143762305-143768395.-	L1PA4.1.chrX_143762305-143768395.-	None	None
X	-	143779818	143782041	1	143779818	143782041	L1PA16.1.chrX_143779818-143782041.-	L1PA16.1.chrX_143779818-143782041.-	None	None
X	-	144755938	144758085	1	144755938	144758085	L1PA10.1.chrX_144755938-144758085.-	L1PA10.1.chrX_144755938-144758085.-	None	None
X	+	145041373	145042236	1	145041373	145042236	L1PA4.1.chrX_145041373-145042236.+	L1PA4.1.chrX_145041373-145042236.+	None	None
X	+	145636794	145639609	1	145636794	145639609	L1PA12.1.chrX_145636794-145639609.+	L1PA12.1.chrX_145636794-145639609.+	None	None
X	+	146118862	146123734	1	146118862	146123734	L1PA6.1.chrX_146118862-146123734.+	L1PA6.1.chrX_146118862-146123734.+	None	None
X	-	146227925	146234095	1	146227925	146234095	L1PA6.1.chrX_146227925-146234095.-	L1PA6.1.chrX_146227925-146234095.-	None	None
X	-	146273377	146280975	1	146273377	146280975	L1PA14.1.chrX_146273377-146280975.-	L1PA14.1.chrX_146273377-146280975.-	None	None
X	-	146289274	146293261	1	146289274	146293261	L1PA10.1.chrX_146289274-146293261.-	L1PA10.1.chrX_146289274-146293261.-	None	None
X	+	146454866	146456418	1	146454866	146456418	L1PA16.1.chrX_146454866-146456418.+	L1PA16.1.chrX_146454866-146456418.+	None	None
X	+	146719065	146721223	1	146719065	146721223	L1PA6.1.chrX_146719065-146721223.+	L1PA6.1.chrX_146719065-146721223.+	None	None
X	-	147142048	147148161	1	147142048	147148161	L1PA3.1.chrX_147142048-147148161.-	L1PA3.1.chrX_147142048-147148161.-	None	None
X	+	147200309	147206474	1	147200309	147206474	L1PA6.1.chrX_147200309-147206474.+	L1PA6.1.chrX_147200309-147206474.+	None	None
X	+	147311669	147312944	1	147311669	147312944	L1PA12.1.chrX_147311669-147312944.+	L1PA12.1.chrX_147311669-147312944.+	None	None
X	-	147375332	147377520	1	147375332	147377520	L1PA16.1.chrX_147375332-147377520.-	L1PA16.1.chrX_147375332-147377520.-	None	None
X	+	147389100	147392984	1	147389100	147392984	L1PA13.1.chrX_147389100-147392984.+	L1PA13.1.chrX_147389100-147392984.+	None	None
X	+	147404988	147408832	1	147404988	147408832	L1PA8.1.chrX_147404988-147408832.+	L1PA8.1.chrX_147404988-147408832.+	None	None
X	+	147653734	147659767	1	147653734	147659767	L1HS.1.chrX_147653734-147659767.+	L1HS.1.chrX_147653734-147659767.+	None	None
X	+	147819071	147825563	1	147819071	147825563	L1PA7.1.chrX_147819071-147825563.+	L1PA7.1.chrX_147819071-147825563.+	None	None
X	-	147987484	147990447	1	147987484	147990447	L1PA8.1.chrX_147987484-147990447.-	L1PA8.1.chrX_147987484-147990447.-	None	None
X	-	148123449	148129475	1	148123449	148129475	L1PA3.1.chrX_148123449-148129475.-	L1PA3.1.chrX_148123449-148129475.-	None	None
X	-	148176149	148182510	1	148176149	148182510	L1PA7.1.chrX_148176149-148182510.-	L1PA7.1.chrX_148176149-148182510.-	None	None
X	-	148259487	148260837	1	148259487	148260837	L1PA7.1.chrX_148259487-148260837.-	L1PA7.1.chrX_148259487-148260837.-	None	None
X	+	148272840	148279858	1	148272840	148279858	L1PA13.1.chrX_148272840-148279858.+	L1PA13.1.chrX_148272840-148279858.+	None	None
X	-	148299760	148305864	1	148299760	148305864	L1PA4.1.chrX_148299760-148305864.-	L1PA4.1.chrX_148299760-148305864.-	None	None
X	-	148325525	148331603	1	148325525	148331603	L1PA4.1.chrX_148325525-148331603.-	L1PA4.1.chrX_148325525-148331603.-	None	None
X	-	148346941	148353036	1	148346941	148353036	L1PA5.1.chrX_148346941-148353036.-	L1PA5.1.chrX_148346941-148353036.-	None	None
X	-	148775864	148782141	1	148775864	148782141	L1PA7.1.chrX_148775864-148782141.-	L1PA7.1.chrX_148775864-148782141.-	None	None
X	-	149178166	149184185	1	149178166	149184185	L1HS.1.chrX_149178166-149184185.-	L1HS.1.chrX_149178166-149184185.-	None	None
X	-	149197354	149199683	1	149197354	149199683	L1PA10.1.chrX_149197354-149199683.-	L1PA10.1.chrX_149197354-149199683.-	None	None
X	-	149225972	149230648	1	149225972	149230648	L1PA10.1.chrX_149225972-149230648.-	L1PA10.1.chrX_149225972-149230648.-	None	None
X	-	149282839	149285311	1	149282839	149285311	L1PA10.1.chrX_149282839-149285311.-	L1PA10.1.chrX_149282839-149285311.-	None	None
X	+	149334009	149340027	1	149334009	149340027	L1PA3.1.chrX_149334009-149340027.+	L1PA3.1.chrX_149334009-149340027.+	None	None
X	+	149435837	149441830	1	149435837	149441830	L1PA3.1.chrX_149435837-149441830.+	L1PA3.1.chrX_149435837-149441830.+	None	None
X	-	149821205	149824961	1	149821205	149824961	L1PA5.1.chrX_149821205-149824961.-	L1PA5.1.chrX_149821205-149824961.-	None	None
X	+	149857911	149863818	1	149857911	149863818	L1PA15.1.chrX_149857911-149863818.+	L1PA15.1.chrX_149857911-149863818.+	None	None
X	-	150417926	150421451	1	150417926	150421451	L1PA2.1.chrX_150417926-150421451.-	L1PA2.1.chrX_150417926-150421451.-	None	None
X	-	151111123	151112989	1	151111123	151112989	L1PA15.1.chrX_151111123-151112989.-	L1PA15.1.chrX_151111123-151112989.-	None	None
X	+	151199826	151205995	1	151199826	151205995	L1PA5.1.chrX_151199826-151205995.+	L1PA5.1.chrX_151199826-151205995.+	None	None
X	+	151252438	151257516	1	151252438	151257516	L1PA8.1.chrX_151252438-151257516.+	L1PA8.1.chrX_151252438-151257516.+	None	None
X	+	151330320	151336351	1	151330320	151336351	L1HS.1.chrX_151330320-151336351.+	L1HS.1.chrX_151330320-151336351.+	None	None
X	+	151545775	151549757	1	151545775	151549757	L1PA10.1.chrX_151545775-151549757.+	L1PA10.1.chrX_151545775-151549757.+	None	None
X	-	152235997	152242028	1	152235997	152242028	L1PA2.1.chrX_152235997-152242028.-	L1PA2.1.chrX_152235997-152242028.-	None	None
X	-	152289516	152295834	1	152289516	152295834	L1PA6.1.chrX_152289516-152295834.-	L1PA6.1.chrX_152289516-152295834.-	None	None
X	+	152544525	152550550	1	152544525	152550550	L1PA2.1.chrX_152544525-152550550.+	L1PA2.1.chrX_152544525-152550550.+	None	None
X	+	152581914	152588056	1	152581914	152588056	L1PA4.1.chrX_152581914-152588056.+	L1PA4.1.chrX_152581914-152588056.+	None	None
X	-	152610420	152612729	1	152610420	152612729	L1PA6.1.chrX_152610420-152612729.-	L1PA6.1.chrX_152610420-152612729.-	None	None
X	-	152835297	152841440	1	152835297	152841440	L1PA6.1.chrX_152835297-152841440.-	L1PA6.1.chrX_152835297-152841440.-	None	None
X	-	154842796	154848933	1	154842796	154848933	L1PA5.1.chrX_154842796-154848933.-	L1PA5.1.chrX_154842796-154848933.-	None	None
X	+	154939035	154945181	1	154939035	154945181	L1PA3.1.chrX_154939035-154945181.+	L1PA3.1.chrX_154939035-154945181.+	None	None
X	+	155197626	155203769	1	155197626	155203769	L1PA3.1.chrX_155197626-155203769.+	L1PA3.1.chrX_155197626-155203769.+	None	None
X	-	155299575	155305601	1	155299575	155305601	L1PA2.1.chrX_155299575-155305601.-	L1PA2.1.chrX_155299575-155305601.-	None	None
X	+	155319256	155325749	1	155319256	155325749	L1PA8.1.chrX_155319256-155325749.+	L1PA8.1.chrX_155319256-155325749.+	None	None
X	+	155353407	155359891	1	155353407	155359891	L1PA13.1.chrX_155353407-155359891.+	L1PA13.1.chrX_155353407-155359891.+	None	None
X	+	155421974	155428112	1	155421974	155428112	L1PA3.1.chrX_155421974-155428112.+	L1PA3.1.chrX_155421974-155428112.+	None	None
X	+	155434954	155438370	1	155434954	155438370	L1PA10.1.chrX_155434954-155438370.+	L1PA10.1.chrX_155434954-155438370.+	None	None
X	-	155481357	155487841	1	155481357	155487841	L1PA13.1.chrX_155481357-155487841.-	L1PA13.1.chrX_155481357-155487841.-	None	None
X	-	155516016	155522048	1	155516016	155522048	L1HS.1.chrX_155516016-155522048.-	L1HS.1.chrX_155516016-155522048.-	None	None
X	+	155567853	155573980	1	155567853	155573980	L1PA3.1.chrX_155567853-155573980.+	L1PA3.1.chrX_155567853-155573980.+	None	None
X	+	155738421	155740012	1	155738421	155740012	L1PA10.1.chrX_155738421-155740012.+	L1PA10.1.chrX_155738421-155740012.+	None	None
X	-	155912363	155918771	1	155912363	155918771	L1PA7.1.chrX_155912363-155918771.-	L1PA7.1.chrX_155912363-155918771.-	None	None
X	-	155930717	155936823	1	155930717	155936823	L1PA5.1.chrX_155930717-155936823.-	L1PA5.1.chrX_155930717-155936823.-	None	None
Y	-	1703771	1709786	1	1703771	1709786	L1PA2.1.chrY_1703771-1709786.-	L1PA2.1.chrY_1703771-1709786.-	None	None
Y	-	2805566	2811745	1	2805566	2811745	L1PA6.1.chrY_2805566-2811745.-	L1PA6.1.chrY_2805566-2811745.-	None	None
Y	-	3026852	3032986	1	3026852	3032986	L1PA6.1.chrY_3026852-3032986.-	L1PA6.1.chrY_3026852-3032986.-	None	None
Y	+	3297116	3298507	1	3297116	3298507	L1PA16.1.chrY_3297116-3298507.+	L1PA16.1.chrY_3297116-3298507.+	None	None
Y	+	3335191	3341703	1	3335191	3341703	L1PA7.1.chrY_3335191-3341703.+	L1PA7.1.chrY_3335191-3341703.+	None	None
Y	-	3352034	3356060	1	3352034	3356060	L1PA16.1.chrY_3352034-3356060.-	L1PA16.1.chrY_3352034-3356060.-	None	None
Y	+	3443550	3449565	1	3443550	3449565	L1HS.1.chrY_3443550-3449565.+	L1HS.1.chrY_3443550-3449565.+	None	None
Y	-	3675142	3677053	1	3675142	3677053	L1PA10.1.chrY_3675142-3677053.-	L1PA10.1.chrY_3675142-3677053.-	None	None
Y	+	3815765	3816688	1	3815765	3816688	L1PA13.1.chrY_3815765-3816688.+	L1PA13.1.chrY_3815765-3816688.+	None	None
Y	+	3902189	3904885	1	3902189	3904885	L1PA13.1.chrY_3902189-3904885.+	L1PA13.1.chrY_3902189-3904885.+	None	None
Y	+	3980794	3982873	1	3980794	3982873	L1PA15-16.1.chrY_3980794-3982873.+	L1PA15-16.1.chrY_3980794-3982873.+	None	None
Y	+	4178442	4181416	1	4178442	4181416	L1PA15-16.1.chrY_4178442-4181416.+	L1PA15-16.1.chrY_4178442-4181416.+	None	None
Y	+	4246988	4249730	1	4246988	4249730	L1PA10.1.chrY_4246988-4249730.+	L1PA10.1.chrY_4246988-4249730.+	None	None
Y	+	4318991	4325358	1	4318991	4325358	L1PA10.1.chrY_4318991-4325358.+	L1PA10.1.chrY_4318991-4325358.+	None	None
Y	-	4388424	4390925	1	4388424	4390925	L1PA12.1.chrY_4388424-4390925.-	L1PA12.1.chrY_4388424-4390925.-	None	None
Y	+	4418647	4424785	1	4418647	4424785	L1PA4.1.chrY_4418647-4424785.+	L1PA4.1.chrY_4418647-4424785.+	None	None
Y	+	4447028	4450936	1	4447028	4450936	L1PA10.1.chrY_4447028-4450936.+	L1PA10.1.chrY_4447028-4450936.+	None	None
Y	-	4610331	4612851	1	4610331	4612851	L1PA13.1.chrY_4610331-4612851.-	L1PA13.1.chrY_4610331-4612851.-	None	None
Y	+	4740915	4746513	1	4740915	4746513	L1PA16.1.chrY_4740915-4746513.+	L1PA16.1.chrY_4740915-4746513.+	None	None
Y	+	4778106	4781341	1	4778106	4781341	L1PA13.1.chrY_4778106-4781341.+	L1PA13.1.chrY_4778106-4781341.+	None	None
Y	+	4866357	4872524	1	4866357	4872524	L1PA3.1.chrY_4866357-4872524.+	L1PA3.1.chrY_4866357-4872524.+	None	None
Y	+	4923386	4925950	1	4923386	4925950	L1PA16.1.chrY_4923386-4925950.+	L1PA16.1.chrY_4923386-4925950.+	None	None
Y	-	4935704	4939196	1	4935704	4939196	L1PA15.1.chrY_4935704-4939196.-	L1PA15.1.chrY_4935704-4939196.-	None	None
Y	-	4948913	4954938	1	4948913	4954938	L1HS.1.chrY_4948913-4954938.-	L1HS.1.chrY_4948913-4954938.-	None	None
Y	+	4973238	4979397	1	4973238	4979397	L1PA3.1.chrY_4973238-4979397.+	L1PA3.1.chrY_4973238-4979397.+	None	None
Y	-	5041086	5047139	1	5041086	5047139	L1PA3.1.chrY_5041086-5047139.-	L1PA3.1.chrY_5041086-5047139.-	None	None
Y	-	5180061	5183441	1	5180061	5183441	L1PA11.1.chrY_5180061-5183441.-	L1PA11.1.chrY_5180061-5183441.-	None	None
Y	-	5477156	5481487	1	5477156	5481487	L1PA10.1.chrY_5477156-5481487.-	L1PA10.1.chrY_5477156-5481487.-	None	None
Y	-	5594495	5595292	1	5594495	5595292	L1PA13.1.chrY_5594495-5595292.-	L1PA13.1.chrY_5594495-5595292.-	None	None
Y	-	5606144	5612199	1	5606144	5612199	L1HS.1.chrY_5606144-5612199.-	L1HS.1.chrY_5606144-5612199.-	None	None
Y	-	5697442	5700147	1	5697442	5700147	L1PA10.1.chrY_5697442-5700147.-	L1PA10.1.chrY_5697442-5700147.-	None	None
Y	-	5732592	5735104	1	5732592	5735104	L1PA16.1.chrY_5732592-5735104.-	L1PA16.1.chrY_5732592-5735104.-	None	None
Y	+	5889521	5896137	1	5889521	5896137	L1PA13.1.chrY_5889521-5896137.+	L1PA13.1.chrY_5889521-5896137.+	None	None
Y	+	6094149	6097816	1	6094149	6097816	L1PA7.1.chrY_6094149-6097816.+	L1PA7.1.chrY_6094149-6097816.+	None	None
Y	-	6124863	6127922	1	6124863	6127922	L1PA13.1.chrY_6124863-6127922.-	L1PA13.1.chrY_6124863-6127922.-	None	None
Y	-	6289968	6294886	1	6289968	6294886	L1PA4.1.chrY_6289968-6294886.-	L1PA4.1.chrY_6289968-6294886.-	None	None
Y	-	6617685	6619507	1	6617685	6619507	L1PA12.1.chrY_6617685-6619507.-	L1PA12.1.chrY_6617685-6619507.-	None	None
Y	+	6626784	6632798	1	6626784	6632798	L1PA3.1.chrY_6626784-6632798.+	L1PA3.1.chrY_6626784-6632798.+	None	None
Y	-	6684447	6687064	1	6684447	6687064	L1PA16.1.chrY_6684447-6687064.-	L1PA16.1.chrY_6684447-6687064.-	None	None
Y	-	6700222	6702839	1	6700222	6702839	L1PA16.1.chrY_6700222-6702839.-	L1PA16.1.chrY_6700222-6702839.-	None	None
Y	-	6749855	6753393	1	6749855	6753393	L1PA10.1.chrY_6749855-6753393.-	L1PA10.1.chrY_6749855-6753393.-	None	None
Y	-	6753593	6759079	1	6753593	6759079	L1PA7.1.chrY_6753593-6759079.-	L1PA7.1.chrY_6753593-6759079.-	None	None
Y	+	6813856	6819983	1	6813856	6819983	L1PA6.1.chrY_6813856-6819983.+	L1PA6.1.chrY_6813856-6819983.+	None	None
Y	-	6840848	6847254	1	6840848	6847254	L1PA7.1.chrY_6840848-6847254.-	L1PA7.1.chrY_6840848-6847254.-	None	None
Y	+	6852433	6858448	1	6852433	6858448	L1PA3.1.chrY_6852433-6858448.+	L1PA3.1.chrY_6852433-6858448.+	None	None
Y	+	7134598	7138576	1	7134598	7138576	L1PA3.1.chrY_7134598-7138576.+	L1PA3.1.chrY_7134598-7138576.+	None	None
Y	-	7154111	7160133	1	7154111	7160133	L1PA2.1.chrY_7154111-7160133.-	L1PA2.1.chrY_7154111-7160133.-	None	None
Y	-	7190018	7196118	1	7190018	7196118	L1PA5.1.chrY_7190018-7196118.-	L1PA5.1.chrY_7190018-7196118.-	None	None
Y	-	7249559	7255517	1	7249559	7255517	L1PA2.1.chrY_7249559-7255517.-	L1PA2.1.chrY_7249559-7255517.-	None	None
Y	+	7428008	7433810	1	7428008	7433810	L1PA5.1.chrY_7428008-7433810.+	L1PA5.1.chrY_7428008-7433810.+	None	None
Y	-	7476413	7479969	1	7476413	7479969	L1PA5.1.chrY_7476413-7479969.-	L1PA5.1.chrY_7476413-7479969.-	None	None
Y	+	7554719	7557150	1	7554719	7557150	L1PA10.1.chrY_7554719-7557150.+	L1PA10.1.chrY_7554719-7557150.+	None	None
Y	-	7570056	7576073	1	7570056	7576073	L1PA3.1.chrY_7570056-7576073.-	L1PA3.1.chrY_7570056-7576073.-	None	None
Y	-	7705151	7711267	1	7705151	7711267	L1PA4.1.chrY_7705151-7711267.-	L1PA4.1.chrY_7705151-7711267.-	None	None
Y	+	7761566	7762963	1	7761566	7762963	L1PA6.1.chrY_7761566-7762963.+	L1PA6.1.chrY_7761566-7762963.+	None	None
Y	+	7848493	7849528	1	7848493	7849528	L1PA12.1.chrY_7848493-7849528.+	L1PA12.1.chrY_7848493-7849528.+	None	None
Y	-	8096459	8102572	1	8096459	8102572	L1PA5.1.chrY_8096459-8102572.-	L1PA5.1.chrY_8096459-8102572.-	None	None
Y	-	8134318	8140335	1	8134318	8140335	L1PA2.1.chrY_8134318-8140335.-	L1PA2.1.chrY_8134318-8140335.-	None	None
Y	+	8193466	8199588	1	8193466	8199588	L1PA4.1.chrY_8193466-8199588.+	L1PA4.1.chrY_8193466-8199588.+	None	None
Y	-	8943046	8949182	1	8943046	8949182	L1PA5.1.chrY_8943046-8949182.-	L1PA5.1.chrY_8943046-8949182.-	None	None
Y	-	9570717	9573865	1	9570717	9573865	L1PA4.1.chrY_9570717-9573865.-	L1PA4.1.chrY_9570717-9573865.-	None	None
Y	+	9589714	9590560	1	9589714	9590560	L1PA3.1.chrY_9589714-9590560.+	L1PA3.1.chrY_9589714-9590560.+	None	None
Y	+	9879855	9884774	1	9879855	9884774	L1PA4.1.chrY_9879855-9884774.+	L1PA4.1.chrY_9879855-9884774.+	None	None
Y	+	9941130	9947151	1	9941130	9947151	L1HS.1.chrY_9941130-9947151.+	L1HS.1.chrY_9941130-9947151.+	None	None
Y	-	9961614	9967750	1	9961614	9967750	L1PA3.1.chrY_9961614-9967750.-	L1PA3.1.chrY_9961614-9967750.-	None	None
Y	-	10140134	10141979	1	10140134	10141979	L1PA7.1.chrY_10140134-10141979.-	L1PA7.1.chrY_10140134-10141979.-	None	None
Y	-	10160072	10166217	1	10160072	10166217	L1PA4.1.chrY_10160072-10166217.-	L1PA4.1.chrY_10160072-10166217.-	None	None
Y	-	10241245	10243124	1	10241245	10243124	L1PA3.1.chrY_10241245-10243124.-	L1PA3.1.chrY_10241245-10243124.-	None	None
Y	-	11268002	11274133	1	11268002	11274133	L1PA4.1.chrY_11268002-11274133.-	L1PA4.1.chrY_11268002-11274133.-	None	None
Y	+	11358810	11364949	1	11358810	11364949	L1PA6.1.chrY_11358810-11364949.+	L1PA6.1.chrY_11358810-11364949.+	None	None
